poduct_category,Product Name,Link,Image,Price,product_description,tab_discription
body-care,Patanjali Aloevera Kanti Body Cleanser- Pack of 4,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-aloevera-kanti-body-cleanser-pack-of-4/3901,https://www.patanjaliayurved.net/assets/product_images/400x500/16894052901.png,38,patanjali aloe vera kanti body cleanser useful rejuvenating nourishing glorifying skin useful removing dryness roughness skin body cleanser provides oxygen cells strengthen skin tissues helps skin healthy,benefitsingredientshow useother product infouseful rejuvenating nourishing glorifying skinuseful removing dryness roughness skinto enhance natural beauty glow skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext azadirachta indicatulsi ocimum sanctumshudhha suhaga borax purebase materialvegetable oil base noodlessugandhit dravyasodium benzoatepermitted colour ci  aqua qsrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Haldi Chandan Kanti Body Cleanser  - Pack of 4,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-haldi-chandan-kanti-body-cleanser-pack-of-4/3902,https://www.patanjaliayurved.net/assets/product_images/400x500/16894051371.png,38,product intended washing face body surfaces followed rinsing water gives removal sebum sweat dirt etc helps improving skin glow,benefitsingredientshow useother product infoits antiseptic moisturizing action added active ingredients protect germs provides relief dryness skinuseful removing dryness roughness nourishing glorifying skinmanjistha rubia cordifolia mgtulsi ocimum sanctum mggiloy tinospora cordifolia mgneem azadirachta indica mgamla embelica officinals mghaldi curcuma longa mgshudhha suhaga borax purified mgrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Body Lotion,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-body-lotion/794,https://www.patanjaliayurved.net/assets/product_images/400x500/1689416219BodyLotion100ml1.png,45,patanjali body lotion ayurvedic propriety medicine contains extracts turmeric aloe vera cucumber saffron skin smooth soft helps rejuvenate skin,benefitsingredientshow useother product infodermatologically testedit useful dryness roughness skinit rejuvenate nourishes moisturize skinreduces dark spots pimplesrejuvenates skin increases skin glowlodhra ext symplocos racemosamanjishta ext rubia cordifoliahaldi ext  curcuma longaghrit kumari ext  aloe barbadensiscucumber ext cucumis sativuswheat germ oil  triticum sativumkesar  crocus sativusvitamin abase materialsaqua vit aglycerinedisodium edtasugandhitdravya qsapply gently face body bath bed twice daily directed physicianbest before months manufacturing date
body-care,Patanjali Rose Body Cleanser 125g C.o. B3g1 Free,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-rose-body-cleanser-125g-co-b3g1-free/3567,https://www.patanjaliayurved.net/assets/product_images/400x500/1689410140RoseBodyCleanserB3G11.png,166,patanjali body cleanser gives skin lustrous texture giving satin shine lathers cleanses skin nicely making skin dry itchy,benefitsingredientshow useother product infouseful rejuvenating glorifying skinuseful removing dryness roughness skincleanses dirt impurities leaves skin hydratedneem azardirachta indicatulsi ocimum sanctumaamahaldi curcuma amadahaldi curcumalongaghrit kumari aloe barbandisgulab rosa centifoliaaamla emblica officinalisgiloy tinospora cardifoliashudhha suhaga boraxrub wet body surface taking bathbest months date manufacturing
body-care,Patanjali Lemon Body Cleanser 125g C.o. B3G1 Free,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-lemon-body-cleanser-125g-co-b3g1-free/3493,https://www.patanjaliayurved.net/assets/product_images/400x500/1689410298LemonBodyCleanserB3G11.png,166, buy free patanjali lemon body cleanser enhances natural beauty glow skin patanjali lemon body cleanser useful rejuvenating nourishing glorifying skin,benefitsingredientshow useother product inforejuvenates glorifies skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifolialemon ext citrus limonhaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext azadirachta indicatulsi ocimum sanctumamla emblica officinalisshudhha suhaga sodium boratebase materialcoconut oilcastor oilstearic acidglycerinepropylene glycolpermitted colourcci  sugandhit dravyaaqua qsrub wet body surface taking bathbest months manufacturing date
body-care,Haldi Chandan Kanti Body Cleanser Monthly Pack,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/haldi-chandan-kanti-body-cleanser-monthly-pack/3861,https://www.patanjaliayurved.net/assets/product_images/400x500/16894058531.png,120,product intended washing face body surfaces followed rinsing water gives removal sebum sweat dirt etc helps improving skin glow,benefitsingredientshow useother product infouseful rejuvenating nourishing glorifying skin useful removing dryness roughness skinshudhha suhaga borax purified pw mghaldi curcuma longa rz ext mgmanjistha rubia cordifolia rt ext mgtulsi ocimum sanctum lf ext mggiloy tinospora cordifolia st ext mgneem azadirachta indica lf ext mgamla emblica officinalis fr ext mgbase materialsodium palmatesodium palm kernelatefragrancepropylene glycolglycerinpeg dimethiconepetroleum jellytalctitanium dioxideallantointetrasodium etidronatesodium benzoatebutylated hydroxytolueneci ci aquaqsrub wet body surface taking bath months date manufacturing
body-care,Patanjali Aloevera Kanti Body Cleanser,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-aloevera-kanti-body-cleanser/570,https://www.patanjaliayurved.net/assets/product_images/400x500/1689416536AloeVeraKantiBodyCleanser-150g1.png,41,patanjali aloe vera kanti body cleanser useful rejuvenating nourishing glorifying skin useful removing dryness roughness skin body cleanser provides oxygen cells strengthen skin tissues helps skin healthy,benefitsingredientshow useother product infouseful rejuvenating nourishing glorifying skinuseful removing dryness roughness skinto enhance natural beauty glow skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext azadirachta indicatulsi ocimum sanctumshudhha suhaga borax purebase materialvegetable oil base noodlessugandhit dravyasodium benzoatepermitted colour ci  aqua qsrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Haldi Chandan Kanti Body Cleanser,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-haldi-chandan-kanti-body-cleanser/561,https://www.patanjaliayurved.net/assets/product_images/400x500/1689416842HaldiChadan75g1-Copy.png,22,patanjali haldi chandan body cleanser effective body cleanser infused goodness turmeric sandalwood enriched natural properties turmeric known antiinflammatory antioxidant benefits sandalwood renowned soothing calming propertiespatanjali haldi chandan body cleanser contains manjistha tulsi giloy neem amla haldi shudhha suhaga deeply cleanses skin removing impurities leaving feeling refreshed revitalized creamy lather nourishes moisturizes skin leaving soft smooth supple antiseptic moisturizing action protects germs provides relief dryness skin,benefitsingredientshow useother product infoits antiseptic moisturizing action added active ingredients protect germs provides relief dryness skinuseful removing dryness roughness nourishing glorifying skinmanjistha rubia cordifolia mgtulsi ocimum sanctum mggiloy tinospora cordifolia mgneem azadirachta indica mgamla embelica officinals mghaldi curcuma longa mgshudhha suhaga borax purified mgrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Peedantak Ointment,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-peedantak-ointment/769,https://www.patanjaliayurved.net/assets/product_images/400x500/1689416261Peedantakointment-50g1.png,70,patanjali peedantak pain reliever ointment herbal formulation gives instant pain relief massaging ointment affected areas increases blood circulation warmth relieve pain,benefitsingredientshow useother product infodermatologically testedhelps relieve muscular joints painreduce level inflammatory causes joint knee painthe ointment purely organic causes effectspeedantak oil proprietary productgarlic oil allium sativummalkangni oil celastrus panniculatussalai guggul extract boswellia serratarasna pluchea lanceolatanirgundi extract vitex trifoliatusark patra extract calotropis proceragandhpura oil gaultheria fragrantissimadivya dharato taken medical supervision advice registered medical practitionerbest before months manufacturing date
body-care,Patanjali Saundarya Body Lotion,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-saundarya-body-lotion/1312,https://www.patanjaliayurved.net/assets/product_images/400x500/1689411510Bodylotion300ml1.png,265,body lotion luxurious nourishing skincare product designed hydrate moisturize skin patanjali saundarya body lotion unique blend natural oils herbs fruit extracts moisturize nourishes restores skins vitality dayenriched essential vitamins natural ingredients helps replenish restore skins moisture barrier leaving soft smooth supple patanjali saundarya body lotion infused ghrit kumari coconut oil almond oil wheat germ oil cucumber manjistha haldi kesar lightweight formula absorbs quickly skin providing longlasting hydration greasy residue,benefitsingredientsother product infodermatologically testeduseful dryness roughness skinmoisturize rejuvenate nourishes skinghrit kumari ext  aloe barbadensiscoconut oil cocos nuciferaalmond oil prunus amygdaluswheat germ oil triticum sativumcucumber ext cucumis sativusmanjishta ext rubia cordifoliahaldi ext  curcuma longakesar  crocus sativusbase material shea butterrose watervit avit cvit eglycerineedta disodiumsoya peptidedimethiconeppg butyl ethercetyl alcoholpropylene glycolsodium polyarylate crosspolymersodium hydroxidesugandhit dravyawaterbest before months manufacturing date
body-care,Haldi Chandan Kanti Body Cleanser,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/haldi-chandan-kanti-body-cleanser/3776,https://www.patanjaliayurved.net/assets/product_images/400x500/1689409760HaldiChandan45g1.png,10,product intended washing face body surfaces followed rinsing water gives removal sebum sweat dirt etc helps improving skin glow,benefitsingredientshow useother product infoits antiseptic moisturizing action added active ingredients protect germs provides relief dryness skinuseful removing dryness roughness nourishing glorifying skinmanjistha rubia cordifolia mgtulsi ocimum sanctum mggiloy tinospora cordifolia mgneem azadirachta indica mgamla embelica officinals mghaldi curcuma longa mgshudhha suhaga borax purified mgrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Neem Kanti Body Cleanser,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-neem-kanti-body-cleanser/573,https://www.patanjaliayurved.net/assets/product_images/400x500/1689416442NeemKanti75g1.png,22,patanjali kanti neem manufactured neem haldi amla precious herbs excellent healthy products protection body skin hair,benefitsingredientshow useother product infouseful removing dryness roughness nourishing glorifying skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext oil azadirachta indicatulsi ocimum sanctumamla emblica officinalisborax pure sodium boratebase material vegetable oil base noodlesneem oilsugandhit dravyasodium benzoatepermitted colour ci ci ci ci aquaqsrub wet body surface taking bathbest before months manufacturing date
body-care,Aloevera Kanti Body Cleanser-150 G X 4 N,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/aloevera-kanti-body-cleanser-150-g-x-4-n/4034,https://www.patanjaliayurved.net/assets/product_images/400x500/1701237485AloeveraKantiSaveRs161.png,152,patanjali aloe vera kanti body cleanser useful rejuvenating nourishing glorifying skin useful removing dryness roughness skin body cleanser provides oxygen cells strengthen skin tissues helps skin healthy,benefitsingredientshow useother product infouseful rejuvenating nourishing glorifying skinuseful removing dryness roughness skinto enhance natural beauty glow skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext azadirachta indicatulsi ocimum sanctumshudhha suhaga borax purebase materialvegetable oil base noodlessugandhit dravyasodium benzoatepermitted colour ci  aqua qsrub wet body surface taking bathbest before months manufacturing date
body-care,Neem Kanti Body Cleanser (75 G)- Pack of 4,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/neem-kanti-body-cleanser-75-g-pack-of-4/4078,https://www.patanjaliayurved.net/assets/product_images/400x500/1701249097neemkanti75X41.png,83,patanjali kanti neem manufactured neem haldi amla precious herbs excellent healthy products protection body skin hair,benefitsingredientshow useother product infouseful removing dryness roughness nourishing glorifying skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext oil azadirachta indicatulsi ocimum sanctumamla emblica officinalisborax pure sodium boratebase material vegetable oil base noodlesneem oilsugandhit dravyasodium benzoatepermitted colour ci ci ci ci aquaqsrub wet body surface taking bathbest months manufacturing date
body-care,Patanjali Neem Kanti Body Cleanser 150 g x 4N,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-neem-kanti-body-cleanser-150-g-x-4n/4036,https://www.patanjaliayurved.net/assets/product_images/400x500/1701237789NeemKantiBCSaveRs.161.png,152,patanjali kanti neem manufactured neem haldi amla precious herbs excellent healthy products protection body skin hair,benefitsingredientshow useother product infouseful removing dryness roughness nourishing glorifying skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext oil azadirachta indicatulsi ocimum sanctumamla emblica officinalisborax pure sodium boratebase material vegetable oil base noodlesneem oilsugandhit dravyasodium benzoatepermitted colour ci ci ci ci aquaqsrub wet body surface taking bathbest months manufacturing date
body-care,Patanjali Neem Kanti Body Cleanser (4x1) 45 Gm,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-neem-kanti-body-cleanser-4x1-45-gm/3779,https://www.patanjaliayurved.net/assets/product_images/400x500/16894059821.png,40,patanjali neemkantiis manufactured neem haldi amla precious herbs excellent healthy products protection body skin hair package contains neem kanti body cleanser,benefitsingredientshow useother product infouseful removing dryness roughness nourishing glorifying skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext oil azadirachta indicatulsi ocimum sanctumamla emblica officinalisborax pure sodium boratebase material vegetable oil base noodlesneem oilsugandhit dravyasodium benzoatepermitted colour ci ci ci ci aquaqsrub wet body taking bathbest before months manufacturing date
body-care,Patanjali Neem Kanti Body Cleanser - Pack of 4,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-neem-kanti-body-cleanser-pack-of-4/3903,https://www.patanjaliayurved.net/assets/product_images/400x500/16894050971.png,40,patanjali kanti neem manufactured neem haldi amla precious herbs excellent healthy products protection body skin hair,benefitsingredientshow useother product infouseful removing dryness roughness nourishing glorifying skinghrit kumari ext  aloe barbadensisgiloy tinospora cordifoliamanjishta ext rubia cordifoliahaldi ext  curcuma longaamba haldi ext  curcuma amadaneem ext oil azadirachta indicatulsi ocimum sanctumamla emblica officinalisborax pure sodium boratebase material vegetable oil base noodlesneem oilsugandhit dravyasodium benzoatepermitted colour ci ci ci ci aquaqsrub wet body surface taking bathbest before months manufacturing date
body-care,Patanjali Haldi Chandan Kanti Body Cleanser  150 G x 4 N,https://www.patanjaliayurved.net/product/natural-personal-care/body-care/patanjali-haldi-chandan-kanti-body-cleanser-150-g-x-4-n/4035,https://www.patanjaliayurved.net/assets/product_images/400x500/1701237608HaldiChandanSaveRs161.png,160,product intended washing face body surfaces followed rinsing water gives removal sebum sweat dirt etc helps improving skin glow,benefitsingredientshow useother product infoits antiseptic moisturizing action added active ingredients protect germs provides relief dryness skinuseful removing dryness roughness nourishing glorifying skinmanjistha rubia cordifolia mgtulsi ocimum sanctum mggiloy tinospora cordifolia mgneem azadirachta indica mgamla embelica officinals mghaldi curcuma longa mgshudhha suhaga borax purified mgrub wet body surface taking bathbest before months manufacturing date
eye-care,Patanjali Herbal Kajal,https://www.patanjaliayurved.net/product/natural-personal-care/eye-care/patanjali-herbal-kajal/778,https://www.patanjaliayurved.net/assets/product_images/400x500/1689484143HerbalKajal3g1.png,90,patanjali herbal kajal best herbal eyedefiner enriched best herbs eyes herbal kajal nourishes eye area improves vision lends sparkle eyes ingredients natural kajal herbs,benefitsingredientshow useother product infoimproves visionsmudge freedark shadecastor oilalmond oilamlaharadbahedayashtimadhurasautbase material bees waxcamphorstearic acidemulsifying waxcastor oilmica blackapply gently inside edge eyelids case irritation sensitivity removed safely cotton wool discontinue use store cool dry place external use onlybest before months manufacturing date
yoga-books,AAAO SIKHE YOG CLASS 4 HINDI,https://www.patanjaliayurved.net/product/patanjali-publication/books/yoga-books/aaao-sikhe-yog-class-4-hindi/257,https://www.patanjaliayurved.net/assets/product_images/400x500/AAAOSIKHEYOGCLASS4Hindi.jpg,111,divya prakashan publishing categories books containing material yoga ayurveda culture customs patriotism medicinal plants hh yogarshi swami ramdevji maharaj ji teachings published yog sadhana yog chikitsa rahasya pranayam rahasya yoga darshan geetamrit bhakti geetanjali sri acharya balakrishnaji maharaj wrote ayurverda yoga like ayurverd siddhanta rahasya vijnan ki kasauti par yoga aushadha darshan etc crores people benefited learning innovative things,
nutrition,Patanjali Nutrela Diabetic Care,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-diabetic-care/3507,https://www.patanjaliayurved.net/assets/product_images/400x500/16888099051.png,527,patanjali nutrela diabetic care scientifically designed formulation espen guidelines help manage blood sugar levels weight diabetic care  vegetarian enriched bio fermented vitamins gluten free gmo free trans fat free preservative free easy incorporate daily lifestyle added sugar makes ideal nutrition diabetic potent herbal blend low gi high fiber help meet  rda diabetics,benefitsingredientshow useother product infodiabetic care scientifically designed formulation help manage blood sugar levels weight fructooligosaccharideshigh oleicsunflower oilstabilizer ins caseinateshydrolysed whey peptidediluent maltodextrinemulsifier  ins i ins anticaking agent ins mineralsn  phosphorus potassium zinc tricalcium phosphate maganesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumnatureidentical flavouring substancesbitter gourdgudmar gymnera sytvestre extract kokam garcinia indica powder giloy tinospora cardifoliataurinebanaba leaves extract  vitamin premix  vitamin b vitamin b biofermentedvitamin bvitamin bvitamin bvitamin bvitamin b biofermented sweetener ins  ins jamun seed powderlicorice extract fenugreekrosemary extract  cinnamon extract myo inositolalphalipoic acidlcamitinevitamin biofermented take ml water add gram  heaped spoonful patanjali nutrela diabetic care powder stir quickly mix consume immediatelybest days manufacturing date
nutrition,Patanjali Nutrela Weight Gain,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-weight-gain/3495,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810821WeightGainMockupside1(1).png,468,mass gainers provides calories patanjali nutrela weight gain formulated deliver highest calorie kcal serving optimum weight gain unique balanced formulation easy absorb proteins complex carbohydrates essential nutrients natural herbs minerals bio fermented vitamins contains essential amino acids added glutamine  safe effects,benefitsingredientshow useother product infouseful achieving ideal body weight gain weight fat naturallysoya proein isolatewhey whey protein concentratediluent maltodextrinsugaranticaking agent ins artificial flavoring substances bananacalcium caseinatesminerals  phosphorus potassium zinc tricalcium phosphate magnesium ferrous fumarate manganese copper iodineselenium molybdenum chromiumlglutamine date powderherbs  patal kohda mahameda sitawar kandamula lilium polyphyllum ridhi genthi bariyara musali kawach asgandhkhandemulsifier ins  vitamin b carotenevitamins vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bspinach biofermented extract powdersoy biofermented extract powderrose hips extract powdershiitake mushroom extract biofermentedpvitamin k mkmix desired quantity specified recommended dosage ml cream milk shake drink immediately better results servings daybest months date manufacturing
nutrition,Patanjali Nutrela Women's Superfood,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-womens-superfood/3508,https://www.patanjaliayurved.net/assets/product_images/400x500/1700652807PATNUTRELAWOMENSSUPERFOOD400GM1.png,468,nutrela womens superfood unique combination natural ayurvedic herbs blended scientific modern nutrition powerful natural superfoods ideal blend vegetarian source protein natural vitamins  minerals  rda calcium bio fermented vitamins d k added sugar ideal women nutrition supplement address common health issues historically,benefitsingredientshow useother product info support gut healthvitality supportmood stabilizerbone joint healtheye healthhair nail healthmuscle healthskimmed milk powderbarley malt powdermaltodextrinfructooligosaccharidewhey proteinconcentratecocoa powderflavourmineral premix blendcow milk calcium powderacesulfame potassiumglucosamineluteinginseng extractfennel seed extractsesbania extractboswellia extractmoringa leaf extractbiofermented vitamin kkaunbeej powdershatavarextratputrajeevak seed powderdefatted fenugreek fibershankhpushpi plant extractashwagandha root extractvitamin premix blendcurcumin extractbiofermented vitamin dtake ml hot milk add gram  heaped spoonful patanjali nutrela womens super food stir quickly mix wellbest days manufacturing
nutrition,Patanjali Nutrela Men's Superfood,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-mens-superfood/3512,https://www.patanjaliayurved.net/assets/product_images/400x500/1688807811Men_sSuperfoodFront.png,438,nutrela mens superfood  vegetarian different kind proteins botanical extracts natural minerals biofermented vitamins superfood moringa leaf extract powder almond chia quinoa dates patanjali nutrela mens super food developed scientifically address health issues men joint health bone density hearth health energy level eye health muscle strength mental stress,benefitsingredientshow useother product info support digestive healthsupports immunitymood stabilizerbone healthenergy stablizermuscle healthjoint healthwhey protein concentratesugarcalcium caseinateskimmed milk powdermaltodextrinbarley malt extract powderhigh oleic sunflower oil powderfructo oligosaccharidesflavorgum acaciawhey protein isolatemineral premix blendsoya lecitihin powdercow milk calciumxanthan gumdistilled monoglyceridesdates powderglucosamine hydrochloridevitamin premix blendboswellia dry extractbiofermented vitamin kquinoa seed powdersoya extract powderimmunogrit powderalmond powderchia seed powdermoringa leaf extractashwagandha dry extract biofermented vitamin dtake ml lukewarm cows buffalo milk add g approx levelled scoops patanjali nutrela mens superfood stir quickly consumed immediatelybest days manufacturing date
nutrition,Pat Nutrela Mothers Plus Powder,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/pat-nutrela-mothers-plus-powder/4038,https://www.patanjaliayurved.net/assets/product_images/400x500/17011524651.png,425,women biologically superior men nature given additional role women bearers early nurturers pregnancy breastfeeding women need healthy balanced diet enriched high quality protein natural calcium folic acid iron vegetarian dha blend natural minerals biofermented vitamins botanical extractswhile keeping scientific facts minds patanjali ruchi soya developed patanjali nutrela mothers plus icmr guidelines contains essential nutrients taking care mothers health babys development,benefitsingredientshow useother product infobio fermented vitaminsdha brain developmentimproves staminalow fathigh proteinno artificial colorpreservative free herbal extractmilk solidsmaltodextinwhey proein concentrate cocoa solidscalcium from cows milkhigh oleic sun flower oilfructo oil saccharidesanticaking agent ins emulsifier ins i natural nature identical flavoring substances minerals phosphorous potassium zinc tricalcium phosphate magnesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumbotanical extracts  rose hips spinach spinacia oleracealeafsoyabeancurcumin extractsresveratrolfenugreekshankhpushpi convolvulus pluricaulis plantmoringa moringa oleifera leafashgandh withania somniferarootsitawar asparagus racemosus wild tuberous rootjiyapota putranjivak roxburghii fruitagathi sesbania grandhiflora leafstabilizer ins flavour enhancer ins vitamins vitamin e vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bdoccosahexaenoic acid biofermented vitamins  vitamin vitamin k menaquinonesweetener ins iodized saltg thrice daytake ml hotlukewarm milk add g  levelled spoonful patanjali nutrela mothers plus stir quickly mix homogeneous consume immediatelybest year date manufacturing
nutrition,Patanjali Nutrela Kid's Superfood,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-kids-superfood/3513,https://www.patanjaliayurved.net/assets/product_images/400x500/1700720221PATNUTRELAKIDSSUPERFOOD400GM1.png,425,patanjali nutrela kids superfood scientifically designed advanced formula icmr guidelines growing kid yrs delicious chocolate flavor ideal blend milk protein vitamins botanical extracts  vegetarian gmo free gluten free artificial color preservative free trans fat free balanced nutrition active growth essential amino acids,benefitsingredientshow useother product infobalanced nutrition support active growthimprove muscle massmemory brain developmentbone teeth strengthmilk solidssugarhigh oleic sun flower oiledible caseinate whey protein concentratefrctoolingosaccharides fructosemaltodextrincalcium from cows milknatural nature identical flavoring substancescolostrum powder minerals phosphorus potassium zinc tricalcium phosphate magnesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumemulsifier ins i ins stabilizer walnut juglans regia almond lutein khajoor phoenix sylvestris powder flaxseed extract vitamins  vitamin b vitamin b vitamin b vitamin b vitamin b vitamin b vitamin bshankhpushpi convolvulus pluricaulis plant brahmi extract bacopa monnieri leaf extract biofermented vitamin k menaquinonezinc citratetaurine vitamin erose hipsasgandh withania somnifera extract tulsi ocimum sanctum extract fenugreekbiofermented vitamin dfor years ml cream milk leveled scoop approx g powder mix consume immediatelyfor years ml cream milk leveled scoops approx g powder mix consume immediatelyfor years ml cream milk leveled scoops approx g powder mix consume immediatelybest days manufacturing
nutrition,Patanjali Nutrela Collagenprash Skin Superfood,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-collagenprash-skin-superfood/3752,https://www.patanjaliayurved.net/assets/product_images/400x500/16888070541.png,558,collagen antiageing protein abundant protein responsible youthfulness age years gradual decline around  collagen production skin year leads noticeable changes like skin wrinkles age spot loss elasticity laxity roughtextured scientific research decades conclusively proven consume bigger impact skin youthfulness keeping scientific facts mind st time patanjali ruchi soya broughtpatanjalinutrela collagenprashskin superfoodtm enriched nanoglutathione biofermented hyaluronic acid sesame collagen peptide collagen amino acid blend botanical extracts biological activities actives analysed human fibroblast cells shown significant increase collagen synthesis slow breakdown naturally occurring collagen inhibition collagenase enzymes,benefitsingredientshow useother product infobeneficial skin elasticityskin moistureadvanced antiaging formulatila sesamum indicum seed powderfructooligosaccharideshoneywateramino acid blend  glycine l proline l alanine lhydroxyproline larginine llysine rose hips extract aloe vera extract gajar daucus carota powderglutathionebadam prunus amygdalus kernel powdertila sesamum indicum oilpumpkin seed powderagathi sesbania grandiflora flower extractnature identical flavouring substancesflaxseed powdercranberry extractsodium hyaluronatemoringa leaf extractblueberry extractvitamin ezincgreen tea extractpreservatives ins ins sitawar powderone spoon approx g twice daybest year date manufacturing
nutrition,Patanjali Nutrela Daily Active Capsule,https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-daily-active-capsule/3501,https://www.patanjaliayurved.net/assets/product_images/400x500/1688810557PATNUTRELADAILYACTIVECAPSULE750MG1.png,340,daily active balanced combination key nutrients vitamins minerals natural organic herbs essential amino acids contains ginseng herbal tea rose hip ginkgo biloba curcumin spinach extracts potent daily multivitamin support daily energy needs,benefitsingredientshow useother product infosupports hearth health brain functions healthy bones boosts energy immune supportstarchminerals  phosphorus potassium zinc calcium magnesium ferrous fumarate manganese copper iodine selenium molybdenum chromiumvitamins  vitamin b vitamin b vitamin k mk vitamin b vitamin b vitamin b biotin vitamin b rose hips extract soy extract spinach extract anticaking agent ins i ins iii ins shiitake mushroom biofermented extract mgcapsulerice biofermented extract mgcapsulesgreen tea extractcurcumin extractginkgo biloba extractginseng extractquercetindispersing agent ins pumpkin seedamino acids  nacetyllcysteine lleucine ltyrosine lvaline lhistidine lthreonine lisoleucine llysine dlmethionine tribulus terrestris extractcorn biofermented extract mgcapsules capsule day directed physicianbest days manufacturing date
nutrition,"Patanjali Nutrela Org Omega 3,6,7,9",https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-org-omega-3679/3494,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688810860Patanjali-Nutrela-Omega-3,-6,-7,-9-Mock-up-1.png",495,patanjali nutrela organic omega kind formulation containing omega omega omega omega balanced ratio vitamin e nutrela organic omega  vegetarian natural gmo free gluten free plasticizer free preservative free added color provides  omega dose capsules,benefitsingredientshow useother product infonutrela organic omega scientifically formulated support heart health skin health eye health brain function cholesterol management active lifestyleorganic flaxseed oil sea bucthorn oil vitamin e gelling agent ins humectant ins nature identical flavoring substance capsules day luke warm waterbest months date manufacturing
nutrition,Patanjali Nutrela Sports Isoveda (Choc-irish),https://www.patanjaliayurved.net/product/nutraceuticals/nutrition/patanjali-nutrela-sports-isoveda-choc-irish/4213,https://www.patanjaliayurved.net/assets/product_images/400x500/1695642563IsovedaChocolate1kg1.png,4095,nutrela sports isoveda scientifically formulated product rooted ayurveda containing premium ultrafiltered uniformly homogenized easytoabsorb whey protein isolate meet fitness goal,benefitsingredientsrich proteinbcaaglutaminebiofermenteddigestive enzymesdigestive enzymeswhey protein isolatenature identical flavouring substancesstabilizer ins taurineanticaking agent ins sweetener ins flour treatment agent insi ins  biofermented extracts  shiitake mushroom cornhadjod extract cissus quadrangularisallergen information contains milk
